'	O
In	O
Washington	O
today	O
,	O
the	O
Federal	O
Aviation	O
Administration	O
released	EVENT
air	O
traffic	O
control	O
tapes	O
from	O
the	O
night	O
the	O
TWA	O
Flight	O
eight	O
hundred	O
went	EVENT
down	O
.	O

There	O
's	O
nothing	O
new	O
on	O
why	O
the	O
plane	O
exploded	EVENT
,	O
but	O
you	O
can	O
not	O
miss	O
the	O
moment	O
.	O

ABC	O
's	O
Lisa	O
Stark	O
has	O
more	O
.	O

There	O
was	O
no	O
hint	O
of	O
trouble	O
in	O
the	O
last	O
conversation	EVENT
between	O
controllers	O
and	O
TWA	O
pilot	O
Steven	O
Snyder	O
TWA	O
eight	O
hundred	O
climb	O
maintain	EVENT
one	O
five	O
thousand	O
.	O

TWA	O
's	O
eight	O
hundred	O
heavy	O
climb	O
and	O
maintain	EVENT
one	O
five	O
thousand	O
leavin-	O
three	O
thousand	O
.	O

But	O
a	O
minute	O
and	O
a	O
half	O
later	O
,	O
a	O
pilot	O
from	O
a	O
nearby	O
flight	O
calls	EVENT
in	O
.	O

Ah	O
,	O
we	O
just	O
saw	EVENT
an	O
explosion	EVENT
up	O
ahead	O
of	O
us	O
here	O
about	O
sixteen	O
thousand	O
feet	O
or	O
something	O
like	O
that	O
.	O

It	O
just	O
went	EVENT
down	O
.	O

The	O
controller	O
at	O
Boston	O
center	O
tries	EVENT
to	O
raise	EVENT
TWA	O
eight	O
hundred	O
.	O

TWA	O
eight	O
hundred	O
,	O
if	O
you	O
hear	EVENT
center	O
,	O
ident	EVENT
.	O

There	O
is	O
no	O
response	O
.	O

Later	O
,	O
the	O
controller	O
asks	EVENT
the	O
Eastwind	O
pilot	O
for	O
more	O
details	O
.	O

Ah	O
yes	O
,	O
sir	O
.	O

It-	O
It	O
just	O
blew	EVENT
up	O
in	O
the	O
air	O
,	O
and	O
then	O
we	O
saw	EVENT
two	O
fireballs	O
go	EVENT
down	O
to	O
the	O
,	O
to	O
the	O
water	O
,	O
and	O
there	O
was	O
a	O
big	O
small	O
,	O
ah	O
,	O
smoke	O
,	O
from	O
ah	O
,	O
coming	EVENT
up	O
from	O
that	O
.	O

At	O
one	O
point	O
,	O
when	O
it	O
became	EVENT
clear	O
controllers	O
could	O
not	O
contact	O
the	O
plane	O
,	O
someone	O
said	EVENT
a	O
prayer	O
.	O

TWA	O
eight	O
hundred	O
,	O
center	O
I	O
think	O
that	O
was	O
him	O
.	O

I	O
think	O
so	O
.	O

God	O
bless	O
him	O
.	O

Lisa	O
Stark	O
ABC	O
news	O
Washington	O
'	O
