BC-EDIT-GENDER-STEREOTYP	O
04-24	O
0430	O
BC-EDIT-GENDER-STEREOTYPES-NYT	O
EDITORIAL	O
:	O
THE	O
COURT	O
RETREATS	O
ON	O
STEREOTYPES	O
UR	O
(	O
af	O
)	O
LR	O
QL	O
UR	O
c.1998	O
N.Y.	O
Times	O
News	O
Service	O
QC	O
LR	O
QL	O
The	O
New	O
York	O
Times	O
said	EVENT
in	O
an	O
editorial	O
on	O
Saturday	O
,	O
April	O
25	O
:	O
The	O
Supreme	O
Court	O
took	EVENT
a	O
detour	O
this	O
week	O
from	O
the	O
core	O
principle	O
of	O
gender	O
fairness	O
it	O
vindicated	EVENT
two	O
years	O
ago	O
in	O
its	O
ruling	EVENT
invalidating	EVENT
the	O
use	EVENT
of	O
sexual	O
stereotypes	O
to	O
justify	O
denying	O
women	O
admission	O
to	O
the	O
Virginia	O
Military	O
Institute	O
.	O

By	O
a	O
6-3	O
vote	O
,	O
the	O
court	O
upheld	EVENT
a	O
discriminatory	O
immigration	O
law	O
that	O
gives	O
a	O
child	O
born	O
overseas	O
to	O
an	O
unmarried	O
American	O
woman	O
a	O
better	O
chance	O
at	O
citizenship	O
than	O
a	O
child	O
born	O
to	O
an	O
unmarried	O
American	O
man	O
.	O

Under	O
the	O
statute	O
,	O
a	O
child	O
born	O
abroad	O
to	O
an	O
unwed	O
American	O
mother	O
is	O
automatically	O
considered	O
a	O
U.S.	O
citizen	O
.	O

But	O
the	O
child	O
of	O
an	O
unwed	O
American	O
father	O
has	O
no	O
citizenship	O
rights	O
unless	O
the	O
father	O
takes	O
the	O
affirmative	O
step	O
of	O
acknowledging	O
paternity	O
and	O
formally	O
agrees	O
to	O
provide	O
support	O
until	O
the	O
child	O
turns	O
18	O
.	O

The	O
majority	O
's	O
views	O
were	O
expressed	EVENT
in	O
three	O
separate	O
opinions	O
,	O
the	O
most	O
disquieting	O
of	O
which	O
was	O
written	EVENT
by	O
a	O
liberal	O
member	O
,	O
Justice	O
John	O
Paul	O
Stevens	O
,	O
and	O
joined	EVENT
by	O
a	O
conservative	O
,	O
Chief	O
Justice	O
William	O
Rehnquist	O
.	O

The	O
opinion	EVENT
,	O
which	O
found	EVENT
the	O
gender	O
distinction	O
reasonable	EVENT
,	O
relied	EVENT
heavily	O
on	O
outmoded	O
generalities	O
about	O
family	O
roles	O
,	O
including	O
the	O
flawed	O
presumption	O
that	O
mothers	O
have	O
a	O
closer	O
relationship	O
to	O
their	O
children	O
than	O
fathers	O
do	O
.	O

As	O
Justice	O
Stephen	O
Breyer	O
asked	EVENT
in	O
a	O
strong	O
dissent	EVENT
,	O
``	O
what	O
sense	O
does	O
it	O
make	O
''	O
to	O
apply	O
citizenship	O
barriers	O
``	O
only	O
to	O
fathers	O
and	O
not	O
to	O
mothers	O
in	O
today	O
's	O
world	O
_	O
where	O
paternity	O
can	O
readily	O
be	O
proved	O
and	O
where	O
women	O
and	O
men	O
both	O
are	O
likely	O
to	O
earn	O
a	O
living	O
in	O
the	O
workplace	O
?	O
''	O

Justices	O
Sandra	O
Day	O
O'Connor	O
and	O
Anthony	O
Kennedy	O
seemed	O
to	O
agree	EVENT
that	O
the	O
law	O
amounted	EVENT
to	O
unconstitutional	O
sex	O
discrimination	O
.	O

Butinstead	O
of	O
providing	EVENT
the	O
votes	O
to	O
strike	EVENT
it	O
down	O
,	O
they	O
chose	EVENT
to	O
uphold	EVENT
it	O
on	O
the	O
flimsy	O
ground	O
that	O
because	O
the	O
sex	O
of	O
the	O
parent	O
and	O
not	O
the	O
child	O
made	O
the	O
difference	O
under	O
the	O
law	O
,	O
the	O
plaintiff	O
did	O
not	O
have	O
standing	O
to	O
bring	EVENT
the	O
case	O
.	O

The	O
Justice	O
Department	O
,	O
which	O
supported	EVENT
the	O
statute	O
,	O
did	O
not	O
cover	O
itself	O
with	O
glory	O
either	O
.	O

The	O
department	O
retreated	EVENT
from	O
its	O
position	O
in	O
the	O
VMI	O
case	O
when	O
it	O
argued	EVENT
that	O
the	O
government	O
could	O
not	O
make	O
policy	EVENT
based	O
on	O
stereotypes	O
``	O
even	O
when	O
those	O
stereotypes	O
reflect	EVENT
current	O
realities	O
.	O
''	O

As	O
for	O
the	O
court	O
,	O
it	O
managed	EVENT
with	O
its	O
splintered	O
ruling	O
to	O
cast	EVENT
doubt	O
both	O
on	O
the	O
constitutionality	O
of	O
the	O
immigration	O
provisions	O
it	O
upheld	O
and	O
on	O
its	O
true	O
commitment	O
to	O
fighting	O
gender	O
stereotypes	O
.	O

NYT-04-24-98	O
2149EDT	O
'	O
