OCQ	O
DIVIDENDS	O
(	O
DIV	O
)	O
ONEIDA	O
Ltd.	O
declared	EVENT
a	O
10	O
%	O
stock	O
dividend	O
,	O
payable	EVENT
Dec.	O
15	O
to	O
stock	O
of	O
record	O
Nov.	O
17	O
.	O

The	O
Oneida	O
,	O
N.Y.	O
,	O
maker	O
of	O
consumer	O
,	O
food-service	O
and	O
industrial	O
products	O
also	O
declared	EVENT
a	O
quarterly	O
cash	O
dividend	O
of	O
12	O
cents	O
a	O
share	O
,	O
with	O
the	O
same	O
payable	O
and	O
record	O
dates	O
.	O

The	O
cash	O
dividend	O
paid	EVENT
on	O
the	O
common	O
stock	O
also	O
will	O
apply	O
to	O
the	O
new	O
shares	O
,	O
the	O
company	O
said	EVENT
.	O

The	O
move	O
rewards	O
shareholders	O
and	O
should	O
improve	EVENT
the	O
stock	O
's	O
liquidity	O
,	O
Oneida	O
said	EVENT
.	O

The	O
company	O
has	EVENT
about	O
8.8	O
million	O
shares	O
outstanding	O
.	O

In	O
New	O
York	O
Stock	O
Exchange	O
composite	O
trading	O
yesterday	O
,	O
Oneida	O
's	O
shares	O
closed	EVENT
at	O
$	O
18.375	O
a	O
share	O
,	O
unchanged	O
.	O
'	O
