SETTING-THE-STAGEsked	O
05-01	O
0665	O
SETTING-THE-STAGE	O
sked	O
MALAYSIA	O
Setting	O
the	O
stage	O
for	O
Net	O
convergence	O
,	O
NEW	O
STRAITS	O
TIMES-MANAGEMENT	O
TIMES	O
QL	O
xfdws	O
SETTING-THE-STAGE	O
sked	O
Emerging	O
Markets	O
Datafile	O
April	O
30	O
,	O
1998	O
NEW	O
STRAITS	O
TIMES-MANAGEMENT	O
TIMES	O
ENGLISH	O
COPYRIGHT	O
1998	O
BY	O
WORLDSOURCES	O
,	O
INC.	O
,	O
A	O
JOINT	O
VENTURE	O
OF	O
FDCH	O
,	O
INC.	O
AND	O
WORLD	O
TIMES	O
,	O
INC.	O
NO	O
PORTION	O
OF	O
THE	O
MATERIALS	O
CONTAINED	O
HEREIN	O
MAY	O
BE	O
USED	O
IN	O
ANY	O
MEDIA	O
WITHOUT	O
ATTRIBUTION	O
TO	O
WORLDSOURCES	O
,	O
INC.	O
MALAYSIA	O
'S	O
aggressive	O
move	EVENT
into	O
the	O
information	O
age	O
could	O
not	O
come	O
in	O
a	O
more	O
opportune	O
time	O
.	O

With	O
the	O
convergence	EVENT
of	O
communications	O
and	O
information	O
technologies	O
(	O
IT	O
)	O
coupled	O
with	O
the	O
coming	EVENT
of	O
age	O
for	O
the	O
Internet	O
and	O
its	O
related	O
technologies	O
,	O
the	O
stage	O
is	O
set	EVENT
for	O
Malaysians	O
to	O
seize	EVENT
the	O
chance	O
to	O
transform	EVENT
into	O
a	O
knowledge	O
society	O
and	O
become	EVENT
worthy	O
opponents/players	O
in	O
the	O
global	O
market	O
space	O
.	O

The	O
Internet	O
,	O
the	O
global	O
network	O
of	O
computers	O
,	O
is	O
now	O
far	O
reaching	EVENT
into	O
the	O
country	O
-	O
extending	EVENT
its	O
embrace	O
to	O
include	EVENT
every	O
nook	O
and	O
cranny	O
of	O
the	O
nation	O
-	O
opening	EVENT
doors	O
to	O
not	O
only	O
a	O
diverse	O
range	O
of	O
information	O
sources	O
but	O
also	O
an	O
exhaustive	O
list	O
of	O
possibilities	O
to	O
create	EVENT
new	O
applications	O
which	O
add	EVENT
value	O
to	O
people	O
's	O
lives	O
.	O

In	O
the	O
business	O
world	O
,	O
the	O
Internet	O
-	O
through	O
intranet	O
and	O
extranet	O
solutions	O
-	O
has	O
become	EVENT
an	O
invaluable	O
tool	EVENT
for	O
companies	O
to	O
harness	O
so	O
as	O
to	O
gain	EVENT
a	O
competitive	O
edge	O
.	O

The	O
solutions	O
are	O
also	O
vital	O
components	O
in	O
developing	EVENT
the	O
borderless	O
marketing	O
flagship	O
application	O
which	O
is	O
a	O
vital	O
element	O
for	O
spearheading	EVENT
the	O
development	EVENT
of	O
the	O
Multimedia	O
Super	O
Corridor	O
(	O
MSC	O
)	O
project	O
.	O

The	O
application	O
will	O
create	O
the	O
necessary	O
framework	O
and	O
infrastructure	O
to	O
support	EVENT
electronic	O
commerce	O
(	O
e-commerce	O
)	O
initiatives	EVENT
in	O
the	O
country	O
.	O

However	O
,	O
it	O
is	O
important	O
to	O
note	O
that	O
installing	EVENT
or	O
implementing	EVENT
Internet	O
technologies	O
for	O
technology	O
's	O
sake	O
would	O
not	O
ensure	O
instant	O
success	EVENT
.	O

For	O
e-commerce	O
to	O
flourish	EVENT
with	O
full-blown	O
end-to-end	O
business	O
transactions	EVENT
,	O
strategic	O
planning	EVENT
which	O
incorporates	O
both	O
business	O
and	O
technology	O
plans	O
that	O
are	O
complementary	O
is	O
necessary	EVENT
for	O
an	O
organisation	O
to	O
see	EVENT
feasible	O
returns	O
on	O
investment	O
.	O

Intranets	O
,	O
through	O
the	O
use	O
of	O
Internet	O
technology	O
,	O
are	O
positioned	EVENT
as	O
a	O
platform	O
for	O
companies	O
to	O
optimise	EVENT
,	O
expand	EVENT
and	O
transform	EVENT
new	O
channels	O
of	O
business	O
.	O

