BC-PuertoRico-HostageKil	O
02-13	O
0243	O
BC-Puerto	O
Rico-Hostage	O
Killed,0246	O
Police	O
discover	EVENT
dismembered	EVENT
body	O
of	O
man	O
kidnapped	EVENT
Wednesday	O
UR	O
By	O
HILARIO	O
DE	O
LEON	O
QC	O
UR	O
Associated	O
Press	O
Writer	O
QC	O
CAGUAS	O
,	O
Puerto	O
Rico	O
(	O
AP	O
)	O
_	O
Kidnappers	O
kept	EVENT
their	O
promise	EVENT
to	O
kill	EVENT
a	O
store	O
owner	O
they	O
took	EVENT
hostage	EVENT
and	O
police	O
found	EVENT
the	O
man	O
's	O
dismembered	EVENT
and	O
decapitated	EVENT
body	O
Friday	O
wrapped	EVENT
in	O
plastic	O
garbage	O
bags	O
.	O

Police	O
confirmed	EVENT
Friday	O
that	O
the	O
body	O
found	EVENT
along	O
a	O
highway	O
in	O
this	O
municipality	O
15	O
miles	O
south	O
of	O
San	O
Juan	O
belonged	EVENT
to	O
Jorge	O
Hernandez	O
,	O
49	O
.	O

Hernandez	O
was	O
kidnapped	EVENT
from	O
his	O
small	O
,	O
neighborhood	O
store	O
in	O
the	O
town	O
of	O
Trujillo	O
Alto	O
at	O
10	O
p.m.	O
Wednesday	O
,	O
police	O
said	EVENT
.	O

His	O
kidnappers	O
demanded	EVENT
a	O
ransom	EVENT
of	O
dlrs	O
1	O
million	O
,	O
but	O
negotiations	EVENT
broke	EVENT
off	O
at	O
noon	O
Thursday	O
.	O

Police	O
gave	EVENT
no	O
details	O
about	O
the	O
negotiations	EVENT
with	O
the	O
kidnappers	O
for	O
the	O
return	EVENT
of	O
Hernandez	O
.	O

The	O
store	O
owner	O
's	O
body	O
was	O
found	EVENT
with	O
the	O
arms	O
and	O
head	O
cut	EVENT
off	O
and	O
the	O
parts	O
stuffed	EVENT
in	O
separate	O
garbage	O
bags	O
.	O

A	O
passerby	O
called	EVENT
police	O
to	O
report	EVENT
the	O
body	O
alongside	O
the	O
road	O
.	O

Puerto	O
Rico	O
Police	O
Superintendent	O
Pedro	O
Toledo	O
urged	EVENT
people	O
who	O
might	O
be	O
targeted	EVENT
by	O
kidnappers	O
to	O
be	O
alert	EVENT
.	O

``	O
There	O
has	O
been	O
an	O
increase	EVENT
in	O
Puerto	O
Rico	O
in	O
this	O
kind	O
of	O
thing	O
and	O
some	O
of	O
these	O
bands	O
of	O
kidnappers	O
are	O
made	EVENT
up	O
of	O
foreigners	O
,	O
''	O
Toledo	O
said	EVENT
.	O

While	O
some	O
Latin	O
American	O
countries	O
such	O
as	O
Mexico	O
and	O
Colombia	O
have	O
suffered	EVENT
from	O
a	O
rash	O
of	O
kidnappings	EVENT
in	O
recent	O
years	O
,	O
the	O
crime	EVENT
has	O
not	O
been	O
common	O
in	O
this	O
U.S.	O
commonwealth	O
.	O

(	O
PROFILE	O
(	O
WS	O
SL	O
:	O
BC-Puerto	O
Rico-Hostage	O
Killed	O
;	O
CT	O
:	O
i	O
;	O
(	O
REG	O
:	O
CRB	O
;	O
)	O
(	O
REG	O
:	O
ENGL	O
;	O
)	O
(	O
LANG	O
:	O
ENGLISH	O
;	O
)	O
)	O
)	O
AP-NY-02-13-98	O
1544EST	O
'	O
