'	O
Thousands	O
of	O
people	O
in	O
Germany	O
have	O
been	O
demonstrating	EVENT
today	O
against	O
the	O
high	O
level	EVENT
of	O
unemployment	O
in	O
the	O
country	O
.	O

Latest	O
figures	O
show	O
a	O
sharp	O
rise	EVENT
,	O
with	O
nearly	O
five	O
million	O
Germans	O
out	O
of	O
work	O
.	O

Caroline	O
Wyatt	O
reports	O
.	O

Chanting	EVENT
Helmut	O
Kohl	O
must	O
go	EVENT
the	O
unemployed	O
took	EVENT
to	O
the	O
streets	O
of	O
the	O
German	O
capital	O
,	O
Berlin	O
,	O
mirroring	EVENT
protests	EVENT
around	O
the	O
country	O
.	O

Joblessness	O
is	O
now	O
at	EVENT
its	O
highest	O
level	O
in	O
Germany	O
since	O
the	O
second	O
world	O
war	EVENT
.	O

With	O
the	O
general	O
election	EVENT
due	O
this	O
September	O
,	O
record	O
figures	O
could	O
n't	O
have	O
come	EVENT
at	O
a	O
worst	O
time	O
for	O
Chancellor	O
Kohl	O
.	O

His	O
promise	EVENT
to	O
half	EVENT
unemployment	O
by	O
the	O
year	O
two	O
thousand	O
has	O
now	O
been	O
abandoned	EVENT
.	O

And	O
the	O
German	O
electorate	O
appears	O
increasingly	O
eager	EVENT
to	O
dispense	EVENT
with	O
the	O
services	O
of	O
Europe	O
's	O
longest	O
serving	O
leader	O
.	O

Caroline	O
Wyatt	O
,	O
BBC	O
news	O
,	O
Bonn	O
.	O
'	O
