BC-Cambodia-Britain-Host	O
02-19	O
0690	O
BC-Cambodia-Britain-Hostage	O
Cambodian	O
resistance	O
general	O
looking	O
for	O
remains	O
of	O
missing	O
Briton	O
UR	O
By	O
DON	O
PATHAN	O
QC	O
UR	O
Associated	O
Press	O
Writer	O
QC	O
\t	O
O'SMACH	O
,	O
Cambodia	O
(	O
AP	O
)	O
_	O
The	O
top	O
commander	O
of	O
a	O
Cambodian	O
resistance	O
force	O
said	EVENT
Thursday	O
he	O
has	O
sent	EVENT
a	O
team	O
to	O
recover	EVENT
the	O
remains	O
of	O
a	O
British	O
mine	O
removal	O
expert	O
kidnapped	EVENT
and	O
presumed	EVENT
killed	EVENT
by	O
Khmer	O
Rouge	O
guerrillas	O
almost	O
two	O
years	O
ago	O
.	O

\t	O
Gen.	O
Nhek	O
Bunchhay	O
,	O
a	O
loyalist	O
of	O
ousted	O
Cambodian	O
Prime	O
Minister	O
Prince	O
Norodom	O
Ranariddh	O
,	O
said	EVENT
in	O
an	O
interview	EVENT
with	O
The	O
Associated	O
Press	O
at	O
his	O
hilltop	O
headquarters	O
that	O
he	O
hopes	EVENT
to	O
recover	EVENT
the	O
remains	O
of	O
Christopher	O
Howes	O
within	O
the	O
next	O
two	O
weeks	O
.	O

\t	O
Howes	O
had	O
been	O
working	EVENT
for	O
the	O
Britain-based	O
Mines	O
Advisory	O
Group	O
when	O
he	O
was	O
abducted	EVENT
with	O
his	O
Cambodian	O
interpreter	O
Houn	O
Hourth	O
in	O
March	O
1996	O
.	O

There	O
were	O
many	O
conflicting	O
accounts	EVENT
of	O
his	O
fate	EVENT
.	O

\t	O
Howes	O
'	O
team	O
was	O
clearing	EVENT
mines	O
17	O
kilometers	O
(	O
10	O
miles	O
)	O
from	O
Angkor	O
Wat	O
,	O
the	O
fabled	O
11th	O
century	O
temple	O
that	O
is	O
Cambodia	O
's	O
main	O
tourist	O
attraction	O
,	O
when	O
it	O
was	O
attacked	EVENT
.	O

\t	O
In	O
January	O
this	O
