'	O
President	O
Clinton	O
says	EVENT
he	O
is	O
committed	EVENT
to	O
a	O
possible	O
strike	EVENT
against	O
Iraq	O
,	O
despite	O
objections	EVENT
from	O
other	O
countries	O
.	O

Steve	O
Hurst	O
has	O
that	O
.	O

The	O
US	O
military	O
buildup	EVENT
in	O
the	O
Persian	O
gulf	O
continues	EVENT
apace	O
,	O
more	O
planes	O
headed	EVENT
from	O
the	O
united	O
states	O
and	O
senior	O
officials	O
say	EVENT
Iraq	O
's	O
president	O
Saddam	O
Hussein	O
can	O
expect	EVENT
punishing	O
air	O
strikes	EVENT
to	O
continue	EVENT
well	O
into	O
the	O
future	O
if	O
he	O
does	O
n't	O
stop	O
building	EVENT
biological	O
and	O
chemical	O
weapons	O
.	O

Saddam	O
will	O
know	O
by	O
our	O
actions	EVENT
and	O
our	O
warning	EVENT
that	O
we	O
will	O
be	O
prepared	O
to	O
act	EVENT
again	O
if	O
we	O
have	O
evidence	EVENT
he	O
is	O
trying	EVENT
to	O
rebuild	EVENT
his	O
weapons	O
of	O
mass	O
destruction	O
capabilities	O
.	O

In	O
a	O
bit	O
of	O
television	O
diplomacy	O
,	O
Iraq	O
's	O
deputy	O
foreign	O
minister	O
responded	EVENT
from	O
Baghdad	O
in	O
less	O
than	O
one	O
hour	O
,	O
saying	EVENT
Washington	O
would	O
break	EVENT
international	O
law	O
by	O
attacking	EVENT
without	O
UN	O
approval	O
.	O

The	O
united	O
states	O
is	O
not	O
authorized	O
to	O
use	EVENT
force	O
before	O
going	EVENT
to	O
the	O
council	O
.	O

President	O
Clinton	O
,	O
meantime	O
,	O
glossed	EVENT
over	O
stern	O
warnings	EVENT
from	O
Moscow	O
on	O
Thursday	O
that	O
US	O
air	O
strikes	EVENT
against	O
Iraq	O
could	O
do	EVENT
serious	O
harm	EVENT
to	O
relations	O
with	O
the	O
Kremlin	O
.	O

We	O
're	O
trying	EVENT
to	O
find	EVENT
a	O
diplomatic	O
solution	O
.	O

And	O
I	O
hope	EVENT
that	O
,	O
whatever	O
happens	EVENT
today	O
,	O
that	O
our	O
relationships	O
with	O
Russia	O
will	O
continue	O
to	O
be	O
productive	EVENT
and	O
constructive	EVENT
and	O
strong	EVENT
,	O
because	O
that	O
's	O
very	O
important	O
to	O
the	O
future	O
of	O
our	O
peoples	O
.	O

One	O
contrary	O
view	O
of	O
the	O
issue	O
presented	EVENT
itself	O
to	O
the	O
president	O
as	O
he	O
arrived	EVENT
in	O
Philadelphia	O
later	O
in	O
the	O
day	O
.	O

Nevertheless	O
,	O
the	O
president	O
said	EVENT
Washington	O
would	O
use	EVENT
force	O
if	O
diplomacy	O
fails	EVENT
to	O
force	EVENT
Saddam	O
Hussein	O
to	O
back	EVENT
down	O
.	O

The	O
Russian	O
foreign	O
minister	O
,	O
meanwhile	O
,	O
sought	EVENT
to	O
soften	EVENT
the	O
harsh	O
words	O
of	O
his	O
military	O
counterpart	O
,	O
saying	EVENT
on	O
Friday	O
that	O
Russia	O
now	O
feels	EVENT
the	O
US	O
must	O
hold	EVENT
off	O
at	O
least	O
until	O
UN	O
secretary	O
general	O
Kofi	O
Annan	O
visits	EVENT
Baghdad	O
in	O
a	O
last-ditch	O
effort	O
at	O
diplomacy	O
.	O

Annan	O
has	O
no	O
trip	EVENT
planned	O
so	O
far	O
.	O

Meanwhile	O
,	O
secretary	O
of	O
state	O
Madeleine	O
Albright	O
,	O
Berger	O
and	O
defense	O
secretary	O
William	O
Cohen	O
announced	EVENT
plans	EVENT
to	O
travel	EVENT
to	O
an	O
unnamed	O
city	O
in	O
the	O
US	O
heartland	O
next	O
week	O
,	O
to	O
explain	EVENT
to	O
the	O
American	O
people	O
just	O
why	O
military	O
force	O
will	O
be	O
necessary	O
if	O
diplomacy	O
fails	EVENT
.	O

Steve	O
Hurst	O
,	O
CNN	O
,	O
the	O
state	O
department	O
.	O
'	O
