AUD	O
BUYBACKS	O
,	O
REDEMPTIONS	O
,	O
SWAP	O
OFFERS	O
(	O
BBK	O
)	O
ROSELAND	O
,	O
N.J.	O
Automatic	O
Data	O
Processing	O
Inc.	O
plans	EVENT
to	O
redeem	EVENT
on	O
Nov.	O
16	O
its	O
$	O
150	O
million	O
of	O
6.5	O
%	O
convertible	O
subordinated	O
debentures	O
due	EVENT
March	O
1	O
,	O
2011	O
.	O

The	O
computing-services	O
concern	O
will	O
pay	O
$	O
1,059.04	O
for	O
each	O
$	O
1,000	O
face	O
amount	O
of	O
debt	O
.	O

The	O
conversion	O
price	O
for	O
the	O
debentures	O
is	O
$	O
41.725	O
a	O
share	O
.	O

In	O
New	O
York	O
Stock	O
Exchange	O
composite	O
trading	O
Friday	O
,	O
Automatic	O
Data	O
closed	EVENT
at	O
$	O
46.50	O
a	O
share	O
,	O
down	O
$	O
2.25	O
.	O

If	O
all	O
the	O
debt	O
is	O
converted	EVENT
to	O
common	O
,	O
Automatic	O
Data	O
will	O
issue	O
about	O
3.6	O
million	O
shares	O
;	O
last	O
Monday	O
,	O
the	O
company	O
had	EVENT
nearly	O
73	O
million	O
shares	O
outstanding	O
.	O

Automatic	O
Data	O
is	O
redeeming	EVENT
the	O
bonds	O
because	O
the	O
after-tax	O
cost	O
of	O
the	O
interest	O
on	O
the	O
bonds	O
is	O
higher	O
than	O
the	O
dividend	O
yield	O
on	O
the	O
common	O
,	O
a	O
spokesman	O
said	EVENT
.	O
'	O
