'	O
CNN	O
headline	O
news	O
,	O
I	O
'm	O
Sachi	O
Koto	O
.	O

Diplomacy	O
appears	EVENT
to	O
be	O
making	EVENT
headway	O
in	O
resolving	EVENT
the	O
united	O
nation	O
's	O
standoff	EVENT
with	O
Iraq	O
.	O

A	O
UN	O
spokesman	O
says	EVENT
UN	O
secretary	O
general	O
Kofi	O
Annan	O
is	O
on	EVENT
the	O
verge	O
of	O
a	O
breakthrough	O
,	O
but	O
added	EVENT
it	O
's	O
not	O
done	O
yet	O
.	O

Annan	O
wrapped	EVENT
up	O
a	O
three	O
hour	O
meeting	EVENT
with	O
Iraqi	O
president	O
Saddam	O
Hussein	O
in	O
Baghdad	O
today	O
.	O

He	O
's	O
expected	EVENT
to	O
meet	EVENT
with	O
Iraqi	O
deputy	O
prime	O
minister	O
Tariq	O
Aziz	O
later	O
this	O
afternoon	O
.	O

One	O
major	O
sticking	O
point	O
has	O
been	O
Iraq	O
's	O
proposal	EVENT
to	O
open	EVENT
it	O
's	O
presidential	O
sites	O
for	O
no	O
more	O
than	O
sixty	O
days	O
.	O

The	O
UN	O
security	O
council	O
insists	EVENT
any	O
deal	EVENT
must	O
allow	EVENT
UN	O
inspectors	O
unrestricted	O
access	EVENT
to	O
all	O
suspected	O
weapons	O
sites	O
.	O
'	O
