'	O
Officials	O
in	O
California	O
are	O
warning	EVENT
residents	O
that	O
oncoming	O
rains	EVENT
will	O
cause	O
dangerous	O
and	O
unpredictable	O
landslides	EVENT
.	O

From	O
member	O
station	O
KQED	O
,	O
Auncil	O
Martinez	O
reports	EVENT
.	O

Experts	O
say	EVENT
the	O
ground	O
is	O
so	O
saturated	EVENT
it	O
can	O
not	O
absorb	EVENT
any	O
more	O
water	O
.	O

So	O
that	O
means	EVENT
soil	O
will	O
fall	O
off	O
in	O
chunks	O
and	O
destroy	O
anything	O
in	O
its	O
path	O
.	O

In	O
Los	O
Angeles	O
that	O
lesson	O
was	O
brought	O
home	O
today	O
when	O
tons	O
of	O
earth	O
cascaded	EVENT
down	O
a	O
hillside	O
,	O
ripping	EVENT
two	O
houses	O
from	O
their	O
foundations	O
.	O

No	O
one	O
was	O
hurt	O
,	O
but	O
firefighters	O
ordered	EVENT
the	O
evacuation	EVENT
of	O
nearby	O
homes	O
and	O
said	EVENT
they	O
'll	O
monitor	O
the	O
shifting	O
ground	O
.	O

In	O
the	O
northern	O
California	O
town	O
of	O
Rio	O
Nido	O
,	O
officials	O
say	EVENT
a	O
football	O
field	O
sized	O
slab	O
of	O
hillside	O
could	O
still	O
break	EVENT
loose	O
at	O
any	O
time	O
and	O
destroy	EVENT
an	O
entire	O
neighborhood	O
.	O

And	O
in	O
San	O
Francisco	O
,	O
a	O
mansion	O
overlooking	O
the	O
Pacific	O
Ocean	O
and	O
the	O
Golden	O
Gate	O
Bridge	O
is	O
slipping	EVENT
toward	O
the	O
sea	O
.	O

Forecasters	O
say	EVENT
the	O
picture	O
will	O
get	O
worse	O
because	O
more	O
rains	EVENT
are	O
on	O
the	O
way	O
.	O

For	O
NPR	O
news	O
,	O
I	O
'm	O
Auncil	O
Martinez	O
reporting	EVENT
.	O
'	O
