BC-ECON-REPORT-ART-NYT	O
LR	O
02-06	O
0974	O
BC-ECON-REPORT-ART-NYT	O
(	O
REPEATING	O
to	O
correct	O
coding	O
)	O
UR	O
JANUARY	O
JOB	O
TOTALS	O
UP	O
AT	O
A	O
ROBUST	O
CLIP	O
LR	O
QL	O
UR	O
(	O
ART	O
ADV	O
:	O
Graphic	O
is	O
being	O
sent	O
to	O
NYT	O
graphic	O
clients	O
.	O

Non-subscribers	O
can	O
make	O
individual	O
purchase	O
by	O
calling	O
212-556-4204	O
.	O
)	O

LR	O
QL	O
UR	O
(	O
JT	O
LR	O
)	O
QL	O
UR	O
By	O
RICHARD	O
W.	O
STEVENSON	O
LR	O
QC	O
QL	O
UR	O
c.1998	O
N.Y.	O
Times	O
News	O
Service	O
LR	O
QC	O
QL	O
WASHINGTON	O
_	O
The	O
economy	O
created	EVENT
jobs	O
at	O
a	O
surprisingly	O
robust	O
pace	O
in	O
January	O
,	O
the	O
government	O
reported	EVENT
on	O
Friday	O
,	O
evidence	O
that	O
America	O
's	O
economic	O
stamina	O
has	O
withstood	EVENT
any	O
disruptions	EVENT
caused	EVENT
so	O
far	O
by	O
the	O
financial	O
tumult	EVENT
in	O
Asia	O
.	O

The	O
Bureau	O
of	O
Labor	O
Statistics	O
said	EVENT
the	O
economy	O
added	EVENT
358,000	O
jobs	O
last	O
month	O
,	O
far	O
above	O
the	O
235,000	O
forecast	EVENT
by	O
economists	O
.	O

It	O
was	O
the	O
third	O
consecutive	O
month	O
that	O
job	O
generation	O
has	O
been	O
exceptionally	O
strong	O
.	O

With	O
growing	O
opportunities	O
for	O
work	O
drawing	EVENT
more	O
people	O
into	O
the	O
labor	O
force	O
,	O
the	O
unemployment	O
rate	O
remained	EVENT
at	O
4.7	O
percent	O
last	O
month	O
,	O
just	O
a	O
notch	O
above	O
its	O
quarter-century	O
low	O
.	O

The	O
demand	EVENT
for	O
workers	O
also	O
led	EVENT
employers	O
to	O
raise	EVENT
wages	O
again	O
last	O
month	O
.	O

Average	O
hourly	O
earnings	O
of	O
production	O
and	O
nonsupervisory	O
employees	O
rose	EVENT
4	O
cents	O
,	O
to	O
$	O
12.51	O
.	O

The	O
gain	O
left	EVENT
wages	O
3.8	O
percent	O
higher	O
than	O
a	O
year	O
earlier	O
,	O
extending	EVENT
a	O
trend	EVENT
that	O
has	O
given	EVENT
back	O
to	O
workers	O
some	O
of	O
the	O
earning	O
power	O
they	O
lost	EVENT
to	O
inflation	O
in	O
the	O
last	O
decade	O
.	O

But	O
economists	O
said	EVENT
the	O
wage	O
increase	EVENT
was	O
not	O
enough	O
to	O
raise	EVENT
any	O
concerns	O
about	O
higher	O
inflation	O
.	O

And	O
because	O
the	O
Federal	O
Reserve	O
has	O
made	EVENT
clear	O
that	O
it	O
expects	EVENT
the	O
economy	O
to	O
slow	EVENT
in	O
coming	O
months	O
as	O
ripple	O
effects	O
from	O
Asia	O
reach	EVENT
the	O
United	O
States	O
,	O
investors	O
disregarded	EVENT
the	O
large	O
jobs	O
gains	O
,	O
betting	EVENT
that	O
neither	O
a	O
rise	O
in	O
interest	O
rates	O
nor	O
resurgent	O
inflation	O
is	O
looming	EVENT
.	O

Stocks	O
rose	EVENT
,	O
pushing	EVENT
the	O
Dow	O
Jones	O
industrial	O
average	O
up	O
72.24	O
points	O
,	O
to	O
8,189.49	O
,	O
leaving	EVENT
the	O
index	O
within	O
70	O
points	O
of	O
its	O
record	O
high	O
set	EVENT
on	O
Aug.	O
6	O
.	O

In	O
the	O
bond	O
market	O
,	O
a	O
sensitive	O
barometer	O
of	O
inflation	O
anxiety	O
,	O
prices	O
edged	EVENT
up	O
,	O
pushing	EVENT
down	O
the	O
yield	O
on	O
the	O
benchmark	O
30-year	O
Treasury	O
bond	O
to	O
5.92	O
percent	O
from	O
5.93	O
percent	O
.	O

``	O
Job	O
creation	EVENT
is	O
sturdy	O
and	O
we	O
have	O
effective	O
price	O
stability	O
,	O
''	O
said	EVENT
Paul	O
McCulley	O
,	O
an	O
economist	O
at	O
UBS	O
Securities	O
.	O

``	O
The	O
bottom	O
line	O
is	O
that	O
we	O
've	O
got	O
a	O
lovely	O
economy	O
.	O
''	O

With	O
potential	O
inflation	O
counterbalanced	EVENT
by	O
worries	O
about	O
possible	O
price	O
declines	EVENT
,	O
the	O
Fed	O
and	O
its	O
chairman	O
,	O
Alan	O
Greenspan	O
,	O
have	O
suggested	EVENT
that	O
they	O
intend	EVENT
to	O
keep	EVENT
interest	O
rates	O
unchanged	O
until	O
the	O
economy	O
tilts	EVENT
clearly	O
in	O
one	O
direction	O
or	O
another	O
.	O

The	O
job	O
figures	O
for	O
January	O
extended	EVENT
a	O
surge	EVENT
in	O
employment	O
gains	EVENT
that	O
began	EVENT
last	O
fall	O
,	O
just	O
when	O
the	O
labor	O
market	O
had	O
showed	EVENT
signs	O
of	O
cooling	O
.	O

After	O
accounting	EVENT
for	O
a	O
small	O
downward	O
revision	EVENT
Friday	O
to	O
December	O
's	O
figures	O
,	O
the	O
economy	O
has	O
been	O
creating	EVENT
jobs	O
at	O
a	O
rate	O
of	O
358,000	O
a	O
month	O
for	O
the	O
last	O
four	O
months	O
_	O
and	O
381,000	O
over	O
the	O
last	O
three	O
months	O
_	O
after	O
averaging	EVENT
242,000	O
for	O
the	O
first	O
nine	O
months	O
of	O
1997	O
.	O

The	O
surge	O
in	O
jobs	O
reflects	EVENT
a	O
remarkable	O
confluence	O
of	O
positive	O
and	O
self-reinforcing	O
economic	O
forces	O
.	O

Inflation	O
has	O
been	O
almost	O
nonexistent	O
,	O
and	O
consumer	O
confidence	O
has	O
been	O
extremely	O
strong	O
.	O

After	O
a	O
short	O
,	O
sharp	O
drop	EVENT
when	O
Asia	O
's	O
financial	O
problems	O
first	O
became	EVENT
clear	O
,	O
the	O
stock	O
market	O
has	O
rebounded	EVENT
and	O
corporate	O
profits	O
have	O
remained	EVENT
healthy	O
.	O

Long-term	O
interest	O
rates	O
,	O
an	O
important	O
indicator	O
of	O
economic	O
stability	O
,	O
have	O
