'	O
Despite	O
the	O
recent	O
possibility	O
of	O
military	O
conflict	EVENT
with	O
Iraq	O
,	O
oil	O
prices	O
have	O
been	O
falling	EVENT
,	O
that	O
's	O
because	O
of	O
a	O
worldwide	O
glut	EVENT
of	O
oil	O
.	O

Now	O
with	O
a	O
diplomatic	O
solution	EVENT
to	O
the	O
crisis	EVENT
seemingly	O
at	O
hand	EVENT
,	O
get	O
set	EVENT
for	O
oil	O
prices	O
from	O
the	O
Brent	O
north	O
sea	O
variety	O
to	O
light	O
swede	O
crude	O
to	O
fall	EVENT
further	O
.	O

Oil	O
prices	O
have	O
come	EVENT
down	O
from	O
the	O
middle	O
of	O
October	O
from	O
a	O
twenty-two	O
dollar	O
barrel	O
level	EVENT
down	O
to	O
the	O
fourteen	O
dollars	O
we	O
're	O
seeing	EVENT
today	O
.	O

that	O
's	O
built	EVENT
up	O
a	O
heck	O
of	O
a	O
momentum	O
and	O
that	O
momentum	O
will	O
look	O
to	O
increase	EVENT
.	O

ah	O
next	O
up	O
is	O
that	O
thirteen	O
dollar	O
a	O
barrel	O
level	O
we	O
saw	EVENT
in	O
the	O
winter	O
of	O
nineteen	O
ninety-four	O
.	O

Weakened	EVENT
oil	O
prices	O
have	O
already	O
made	EVENT
life	O
easier	O
for	O
motorists	O
at	O
the	O
gas	O
pump	O
.	O

Gas	O
prices	O
fell	EVENT
nearly	O
two	O
cents	O
a	O
gallon	O
over	O
the	O
last	O
two	O
weeks	O
.	O

That	O
according	EVENT
to	O
the	O
Lundberg	O
survey	O
of	O
ten	O
thousand	O
gas	O
stations	O
nationwide	O
.	O
'	O
