'	O
The	O
US	O
government	O
recently	O
announced	EVENT
new	O
regulations	O
designed	EVENT
to	O
change	EVENT
the	O
way	O
transplant	O
organs	O
are	O
made	O
available	O
to	O
sick	O
patients	O
.	O

Under	O
the	O
new	O
guidelines	O
,	O
donor	O
organs	O
will	O
be	O
made	O
available	O
to	O
the	O
sickest	O
people	O
first	O
,	O
wherever	O
they	O
live	O
in	O
the	O
country	O
.	O

Currently	O
,	O
transplant	O
organs	O
are	O
rationed	O
through	O
a	O
regional	O
system	O
of	O
distribution	O
.	O

The	O
private	O
group	O
that	O
runs	EVENT
the	O
current	O
system	O
,	O
United	O
Network	O
for	O
Organ	O
Sharing	O
,	O
or	O
UNOS	O
,	O
objects	O
to	O
the	O
new	O
regulations	O
.	O

UNOS	O
says	EVENT
the	O
regulations	O
put	EVENT
the	O
federal	O
government	O
in	O
charge	O
of	O
deciding	EVENT
who	O
gets	EVENT
transplants	EVENT
and	O
that	O
many	O
hospital	O
transplant	O
centers	O
would	O
be	O
forced	EVENT
to	O
close	EVENT
.	O

Health	O
and	O
Human	O
Services	O
Secretary	O
Do-	O
Donna	O
Shalala	O
says	EVENT
patients	O
who	O
need	EVENT
an	O
organ	O
transplant	EVENT
should	O
not	O
have	O
to	O
take	O
a	O
chance	O
that	O
an	O
organ	O
will	O
become	O
available	O
in	O
their	O
local	O
area	O
,	O
nor	O
should	O
patients	O
have	O
to	O
travel	O
to	O
transplant	O
centers	O
far	O
from	O
their	O
homes	O
to	O
improve	EVENT
their	O
chances	O
of	O
getting	EVENT
an	O
organ	O
.	O

UNOS	O
spokeswoman	O
Donna	O
Henry	O
Wright	O
says	EVENT
the	O
new	O
policy	O
would	O
not	O
necessarily	O
be	O
more	O
fair	O
or	O
effective	O
because	O
allowances	O
are	O
already	O
made	EVENT
for	O
the	O
most	O
needy	O
patients	O
.	O

The	O
sickest	O
patients	O
are	O
already	O
treated	EVENT
first	O
.	O

There	O
are	O
not	O
huge	O
waiting	EVENT
uh	O
disparit-	O
waiting	O
time	O
disparities	O
amongst	O
the	O
very	O
uh	O
sickest	O
patients	O
.	O

It	O
's	O
between	O
two	O
to	O
six	O
days	O
for	O
every	O
one	O
uh	O
of	O
the	O
sickest	O
patients	O
across	O
the	O
country	O
.	O

um	O
So	O
it	O
's	O
a-	O
it	O
's	O
a	O
fallacy	O
that	O
they	O
're	O
doing	EVENT
this	O
because	O
um	O
the	O
sickest	O
patients	O
are	O
n't	O
being	O
served	O
.	O

Doctor	O
James	O
Burdick	O
,	O
the	O
Professor	O
of	O
Transplant	O
Surgery	O
at	O
Johns	O
Hopkins	O
University	O
Hospital	O
in	O
Baltimore	O
,	O
Maryland	O
,	O
and	O
former	O
President	O
of	O
UNOS	O
,	O
said	EVENT
the	O
current	O
system	O
has	O
evolved	EVENT
over	O
several	O
years	O
and	O
it	O
works	EVENT
well	O
.	O

You	O
may	O
,	O
in	O
a	O
year	O
or	O
two	O
,	O
save	EVENT
a	O
few	O
more	O
lives	O
if	O
you	O
do	EVENT
sickest	O
first	O
.	O

But	O
the	O
number	O
of	O
patients	O
waiting	EVENT
then	O
begins	EVENT
to	O
increase	EVENT
,	O
um	O
and	O
,	O
in	O
fact	O
,	O
um	O
over	O
the	O
years	O
many	O
more	O
patients	O
who	O
are	O
about	O
to	O
die	O
of	O
liver	O
tra-	O
uh	O
without	O
a	O
liver	O
transplant	EVENT
would	O
accumulate	EVENT
.	O

If	O
you	O
do	EVENT
the	O
uh	O
alternative	O
extreme	O
,	O
you	O
do	O
n't	O
save	O
as	O
many	O
lives	O
in	O
the	O
early	O
years	O
,	O
by	O
a	O
small	O
fraction	O
.	O

Our	O
system	O
is	EVENT
balanced	O
,	O
it	O
's	O
right	O
in	O
the	O
middle	O
.	O

And	O
,	O
therefore	O
,	O
it	O
works	EVENT
very	O
well	O
.	O

Nationwide	O
,	O
there	O
are	O
about	O
ten	O
thousand	O
patients	O
waiting	EVENT
for	O
liver	O
transplants	EVENT
each	O
year	O
and	O
only	O
four	O
thousand	O
organs	O
become	EVENT
available	O
for	O
transplants	EVENT
.	O

Secretary	O
Shalala	O
says	EVENT
UNOS	O
five	O
months	O
ago	O
,	O
or	O
gave	EVENT
them	O
five	O
months	O
to	O
develop	EVENT
a	O
new	O
plan	EVENT
to	O
distribute	EVENT
livers	O
which	O
are	O
in	O
the	O
shortest	O
supply	O
.	O

This	O
is	O
VOA	O
Today	O
.	O
'	O
