'	O
While	O
the	O
expansion	EVENT
of	O
the	O
Internet	O
has	O
been	O
a	O
blessing	EVENT
for	O
researchers	O
,	O
students	O
and	O
the	O
just	O
plain	O
curious	O
,	O
the	O
new	O
opportunities	EVENT
mentioned	EVENT
by	O
Mr.	O
Gates	O
are	O
also	O
being	O
used	EVENT
by	O
some	O
rather	O
unsavory	O
characters	O
.	O

A	O
new	O
report	O
says	EVENT
there	O
has	O
been	O
a	O
dramatic	O
rise	EVENT
in	O
the	O
growth	EVENT
of	O
hate	O
groups	O
in	O
the	O
United	O
States	O
over	O
the	O
past	O
year	O
.	O

And	O
many	O
of	O
them	O
are	O
using	EVENT
the	O
Internet	O
to	O
spread	EVENT
their	O
messages	O
of	O
racial	O
superiority	O
.	O

VOA	O
's	O
Jim	O
Teple	O
has	O
details	O
from	O
our	O
southeast	O
news	O
bureau	O
.	O

The	O
Southern	O
Poverty	O
Law	O
Center	O
,	O
a	O
civil	O
rights	O
monitoring	O
group	O
based	O
in	O
Montgomery	O
,	O
Alabama	O
,	O
has	O
long	O
monitored	EVENT
such	O
groups	O
as	O
the	O
Ku	O
Klux	O
Klan	O
.	O

More	O
recently	O
it	O
has	O
followed	EVENT
the	O
growth	EVENT
of	O
the	O
militia	O
movement	O
and	O
church	O
groups	O
that	O
preach	O
a	O
message	O
of	O
white	O
supremacy	O
and	O
anti-semitism	O
.	O

The	O
new	O
study	O
written	O
by	O
Mark	O
Potach	O
,	O
who	O
edits	O
the	O
Southern	O
Poverty	O
Law	O
Center	O
's	O
Intelligence	O
Report	O
,	O
warns	EVENT
that	O
such	O
groups	O
grew	EVENT
rapidly	O
last	O
year	O
,	O
mostly	O
by	O
recruiting	EVENT
younger	O
members	O
.	O

Mr.	O
Potach	O
says	EVENT
the	O
growth	EVENT
is	O
surprising	EVENT
since	O
membership	O
in	O
hate	O
groups	O
usually	O
declines	O
during	O
periods	O
of	O
economic	O
prosperity	O
.	O

We	O
in	O
fact	O
have	O
seen	EVENT
hate	O
group	O
numbers	O
dropping	EVENT
through	O
the	O
nineties	O
,	O
uh	O
but	O
this	O
year	O
they	O
jumped	EVENT
up	O
uh	O
twenty	O
percent	O
,	O
quite	O
a	O
dramatic	O
rise	EVENT
.	O

Mark	O
Potach	O
says	EVENT
over	O
four	O
hundred	O
hate	O
groups	O
have	O
been	O
identified	EVENT
and	O
many	O
are	O
becoming	EVENT
increasingly	O
successful	EVENT
at	O
recruiting	EVENT
younger	O
members	O
through	O
the	O
use	EVENT
of	O
Internet	O
web	O
pages	O
and	O
the	O
promotion	EVENT
of	O
racist	O
rock	O
music	O
.	O

The	O
Internet	O
has	O
certainly	O
helped	EVENT
uh	O
hate	O
mongers	O
to	O
organize	EVENT
and	O
uh	O
to	O
feel	EVENT
that	O
they	O
are	O
part	O
of	O
a	O
larger	O
community	O
,	O
even	O
if	O
uh	O
they	O
are	O
essentially	O
uh	O
,	O
you	O
know	O
,	O
angry	O
people	O
sitting	O
in	O
their	O
bedrooms	O
uh	O
all	O
alone	O
.	O

Uh	O
,	O
in	O
addition	O
,	O
white	O
power	O
racist	O
music	O
has	O
become	EVENT
uh	O
quite	O
popular	O
in	O
certain	O
sectors	O
.	O

Uh	O
,	O
there	O
are	O
over	O
fifty	O
thousand	O
CDs	O
a	O
year	O
sold	EVENT
with	O
uh	O
lyrics	O
that	O
are	O
quite	O
uh	O
unbelievable	O
.	O

Many	O
of	O
these	O
new	O
members	O
are	O
joining	EVENT
chapters	O
of	O
the	O
so	O
called	O
Christian	O
Identity	O
Movement	O
which	O
cites	O
Biblical	O
scripture	O
as	O
a	O
foundation	O
for	O
a	O
belief	O
in	O
white	O
supremacy	O
and	O
anti-semitism	O
.	O

Mark	O
Potach	O
says	EVENT
such	O
members	O
are	O
also	O
intensely	O
attracted	EVENT
to	O
apocalyptical	O
fantasies	O
.	O

The	O
approach	EVENT
of	O
the	O
year	O
two	O
thousand	O
has	O
many	O
of	O
these	O
groups	O
in	O
a	O
kind	O
of	O
millennial	O
frenzy	EVENT
.	O

Uh	O
,	O
uh	O
a-	O
they	O
believe	EVENT
,	O
or	O
at	O
least	O
many	O
of	O
them	O
believe	EVENT
,	O
uh	O
that	O
they	O
are	O
approaching	EVENT
the	O
Battle	EVENT
of	O
Armageddon	O
in	O
which	O
they	O
will	O
be	O
pitted	O
against	O
the	O
uh	O
kind	O
of	O
Satanic	O
forces	O
trying	EVENT
to	O
take	EVENT
over	O
the	O
world	O
.	O

Mr.	O
Potach	O
notes	EVENT
older	O
,	O
more	O
traditional	O
groups	O
like	O
the	O
Ku	O
Klux	O
Klan	O
are	O
also	O
opening	EVENT
new	O
chapters	O
,	O
thanks	O
in	O
part	O
to	O
their	O
ability	EVENT
to	O
use	EVENT
new	O
technologies	O
like	O
the	O
Internet	O
.	O

The	O
Federal	O
Bureau	O
of	O
Investigation	O
says	EVENT
it	O
received	EVENT
more	O
than	O
eight	O
thousand	O
reports	EVENT
of	O
hate	O
group	O
crimes	EVENT
last	O
year	O
.	O

Law	O
enforcement	O
authorities	O
say	EVENT
such	O
reports	O
are	O
likely	O
to	O
increase	EVENT
as	O
police	O
departments	O
are	O
now	O
beginning	EVENT
to	O
more	O
accurately	O
report	EVENT
hate	O
crimes	EVENT
than	O
they	O
have	EVENT
in	O
the	O
past	O
.	O

Jim	O
Teple	O
,	O
VOA	O
News	O
,	O
Miami	O
.	O
'	O
