SUNW	O
T.CM	O
EUROP	O
F	O
BOND	O
MARKET	O
NEWS	O
(	O
BON	O
)	O
The	O
following	O
were	O
among	O
Friday	O
's	O
offerings	EVENT
and	O
pricings	EVENT
in	O
the	O
U.S.	O
and	O
non-U.S.	O
capital	O
markets	O
,	O
with	O
terms	O
and	O
syndicate	O
manager	O
,	O
as	O
compiled	EVENT
by	O
Dow	O
Jones	O
Capital	O
Markets	O
Report	O
:	O
@	O
CORPORATES	O
Sun	O
Microsystems	O
Inc.	O
--	O
$	O
125	O
million	O
of	O
6	O
3/8	O
%	O
convertible	O
subordinated	O
debentures	O
due	EVENT
Oct.	O
15	O
,	O
1999	O
,	O
priced	EVENT
at	O
84.90	O
to	O
yield	EVENT
7.51	EVENT
%	O
.	O

The	O
debentures	O
are	O
convertible	O
into	O
common	O
stock	O
at	EVENT
$	O
25	O
a	O
share	O
,	O
representing	O
a	O
24	O
%	O
conversion	O
premium	O
over	O
Thursday	O
's	O
closing	EVENT
price	EVENT
.	O

Rated	EVENT
single-B-1	O
by	O
Moody	O
's	O
Investors	O
Service	O
Inc.	O
and	O
single-B-plus	O
by	O
Standard	O
amp	O
Poor	O
's	O
Corp.	O
,	O
the	O
issue	O
will	O
be	O
sold	O
through	O
underwriters	O
led	O
by	O
Goldman	O
,	O
Sachs	O
amp	O
Co.	O
Hertz	O
Corp.	O
--	O
$	O
100	O
million	O
of	O
senior	O
notes	O
due	EVENT
Nov.	O
1	O
,	O
2009	O
,	O
priced	EVENT
at	O
par	O
to	O
yield	EVENT
9	EVENT
%	O
.	O

The	O
issue	O
,	O
which	O
is	O
puttable	O
back	O
to	O
the	O
company	O
in	O
1999	O
,	O
was	O
priced	EVENT
at	O
a	O
spread	O
of	O
110	O
basis	O
points	O
above	O
the	O
Treasury	O
's	O
10-year	O
note	O
.	O

Rated	EVENT
single-A-3	O
by	O
Moody	O
's	O
and	O
triple-B	O
by	O
SampP	O
,	O
the	O
issue	O
will	O
be	O
sold	O
through	O
underwriters	O
led	O
by	O
Merrill	O
Lynch	O
Capital	O
Markets	O
.	O

@	O
EUROBONDS	O
Canadian	O
Imperial	O
Bank	O
of	O
Commerce	O
(	O
Canada	O
)	O
--	O
10	O
billion	O
yen	O
of	O
5.7	O
%	O
bonds	O
due	EVENT
Nov.	O
17	O
,	O
1992	O
,	O
priced	EVENT
at	O
101	O
1/4	O
to	O
yield	EVENT
5.75	EVENT
%	O
less	O
full	O
fees	O
,	O
via	O
LTCB	O
International	O
Ltd.	O
Fees	O
1	O
3/8	O
.	O
'	O
