GPO	O
RLLY	O
TENDER	O
OFFERS	O
,	O
MERGERS	O
,	O
ACQUISITIONS	O
(	O
TNM	O
)	O
A	O
group	O
of	O
investors	O
led	O
by	O
Giant	O
Group	O
Ltd.	O
and	O
its	O
chairman	O
,	O
Burt	O
Sugarman	O
,	O
said	EVENT
it	O
filed	EVENT
with	O
federal	O
antitrust	O
regulators	O
for	O
clearance	EVENT
to	O
buy	EVENT
more	O
than	O
50	O
%	O
of	O
the	O
stock	O
of	O
Rally	O
's	O
Inc.	O
,	O
a	O
fast-food	O
company	O
based	O
in	O
Louisville	O
,	O
Ky.	O
Rally	O
's	O
operates	O
and	O
franchises	O
about	O
160	O
fast-food	O
restaurants	O
throughout	O
the	O
U.S	O
.	O

The	O
company	O
went	EVENT
public	O
earlier	O
this	O
month	O
,	O
offering	EVENT
1,745,000	O
shares	O
of	O
common	O
stock	O
at	O
$	O
15	O
a	O
share	O
.	O

Giant	O
has	O
interests	O
in	O
cement	O
making	O
and	O
newsprint	O
.	O

The	O
investor	O
group	O
includes	O
Restaurant	O
Investment	O
Partnership	O
,	O
a	O
California	O
general	O
partnership	O
,	O
and	O
three	O
Rally	O
's	O
directors	O
:	O
Mr.	O
Sugarman	O
,	O
James	O
M.	O
Trotter	O
III	O
and	O
William	O
E.	O
Trotter	O
II	O
.	O

The	O
group	O
currently	O
holds	O
3,027,330	O
Rally	O
's	O
shares	O
,	O
or	O
45.2	O
%	O
of	O
its	O
commmon	O
shares	O
outstanding	O
.	O

Giant	O
Group	O
owned	EVENT
22	O
%	O
of	O
Rally	O
's	O
shares	O
before	O
the	O
initial	O
public	O
offering	EVENT
.	O

A	O
second	O
group	O
of	O
three	O
company	O
directors	O
,	O
aligned	O
with	O
Rally	O
's	O
founder	O
James	O
Patterson	O
,	O
also	O
is	O
seeking	EVENT
control	EVENT
of	O
the	O
fast-food	O
chain	O
.	O

It	O
is	O
estimated	O
that	O
the	O
Patterson	O
group	O
controls	EVENT
more	O
than	O
40	O
%	O
of	O
Rally	O
's	O
stock	O
.	O

Rally	O
officials	O
were	O
n't	O
available	O
to	O
comment	EVENT
late	O
yesterday	O
.	O

For	O
the	O
year	O
ended	O
July	O
2	O
,	O
Rally	O
had	EVENT
net	O
income	O
of	O
$	O
2.4	O
million	O
,	O
or	O
34	O
cents	O
a	O
share	O
,	O
on	O
revenue	O
of	O
$	O
52.9	O
million	O
.	O
'	O
