FABK	O
TENDER	O
OFFERS	O
,	O
MERGERS	O
,	O
ACQUISITIONS	O
(	O
TNM	O
)	O
BANKS	O
(	O
BNK	O
)	O
First	O
of	O
America	O
Bank	O
Corp.	O
said	EVENT
it	O
completed	EVENT
its	O
acquisition	EVENT
of	O
Midwest	O
Financial	O
Group	O
Inc.	O
for	O
about	O
$	O
250	O
million	O
.	O

First	O
of	O
America	O
,	O
which	O
now	O
has	EVENT
45	O
banks	O
and	O
$	O
12.5	O
billion	O
in	O
assets	O
,	O
announced	EVENT
an	O
agreement	EVENT
to	O
acquire	EVENT
the	O
Peoria	O
,	O
Ill.	O
,	O
bank	O
holding	O
company	O
in	O
January	O
.	O

Midwest	O
Financial	O
has	O
$	O
2.3	O
billion	O
in	O
assets	O
and	O
eight	O
banks	O
.	O

The	O
Midwest	O
Financial	O
subsidiary	O
banks	O
will	O
continue	O
to	O
operate	EVENT
under	O
their	O
current	O
names	O
until	O
early	O
1990	O
,	O
when	O
each	O
will	O
adopt	O
the	O
First	O
of	O
America	O
name	O
.	O

Kalamazoo	O
,	O
Mich.-based	O
First	O
of	O
America	O
said	EVENT
it	O
will	O
eliminate	O
the	O
13	O
management	O
positions	O
of	O
the	O
former	O
Midwest	O
Financial	O
parent	O
company	O
.	O

First	O
of	O
America	O
said	EVENT
some	O
of	O
the	O
managers	O
will	O
take	O
other	O
jobs	O
with	O
First	O
of	O
America	O
.	O

But	O
it	O
said	EVENT
that	O
severance	EVENT
payments	EVENT
to	O
those	O
executives	O
not	O
staying	O
with	O
the	O
company	O
will	O
reduce	O
First	O
of	O
America	O
's	O
operating	O
results	O
for	O
1989	O
by	O
$	O
3	O
million	O
to	O
$	O
4	O
million	O
,	O
or	O
15	O
cents	O
to	O
20	O
cents	O
a	O
share	O
.	O
'	O
