'	O
Finally	O
today	O
,	O
we	O
learned	EVENT
that	O
the	O
space	O
agency	O
has	O
finally	O
taken	EVENT
a	O
giant	O
leap	O
forward	O
.	O

Air	O
Force	O
Lieutenant	O
Colonel	O
Eileen	O
Collins	O
will	O
be	O
named	O
commander	EVENT
of	O
the	O
Space	O
Shuttle	O
Columbia	O
for	O
a	O
mission	EVENT
in	O
December	O
.	O

Colonel	O
Collins	O
has	O
been	O
the	O
co-pilot	EVENT
before	O
,	O
but	O
this	O
time	O
she	O
's	O
the	O
boss	EVENT
.	O

Here	O
's	O
ABC	O
's	O
Ned	O
Potter	O
.	O

Even	O
two	O
hundred	O
miles	O
up	O
in	O
space	O
,	O
there	O
has	O
been	O
a	O
glass	O
ceiling	O
.	O

It	O
was	O
n't	O
until	O
twenty	O
years	O
after	O
the	O
first	O
astronauts	O
were	O
chosen	EVENT
that	O
NASA	O
finally	O
included	EVENT
six	O
women	O
,	O
and	O
they	O
were	O
all	O
scientists	O
,	O
not	O
pilots	O
.	O

No	O
woman	O
has	O
actually	O
been	O
in	EVENT
charge	O
of	O
a	O
mission	O
until	O
now	O
.	O

Just	O
the	O
fact	O
that	O
we	O
're	O
doing	EVENT
the	O
job	O
that	O
we	O
're	O
doing	O
makes	EVENT
us	O
role	O
models	EVENT
.	O

That	EVENT
was	O
Eileen	O
Collins	O
,	O
after	O
she	O
flew	EVENT
as	O
the	O
first	O
ever	O
co-pilot	O
.	O

Being	O
commander	O
is	O
different	O
.	O

It	O
means	O
supervising	O
the	O
rest	O
of	O
the	O
crew	O
in	O
training	O
and	O
leading	O
them	O
in	O
flight	O
.	O

It	O
is	O
,	O
in	O
short	O
,	O
the	O
kind	O
of	O
management	O
job	O
many	O
American	O
women	O
say	O
they	O
've	O
had	O
to	O
fight	O
for	O
.	O

In	O
space	O
,	O
some	O
say	O
female	O
pilots	O
were	O
held	EVENT
up	O
until	O
now	O
by	O
the	O
lack	EVENT
of	O
piloting	O
opportunities	O
for	O
them	O
in	O
the	O
military	O
.	O

Once	O
Colonel	O
Collins	O
was	O
picked	EVENT
as	O
a	O
NASA	O
astronaut	EVENT
,	O
she	O
followed	EVENT
a	O
normal	O
progression	EVENT
within	O
NASA	O
.	O

Nobody	O
hurried	O
her	O
up	O
.	O

No	O
one	O
held	O
her	O
back	O
.	O

Many	O
NASA	O
watchers	O
say	EVENT
female	O
astronauts	O
have	O
become	EVENT
part	EVENT
of	O
the	O
agency	O
's	O
routine	O
.	O

But	O
they	O
still	O
have	O
catching	EVENT
up	O
to	O
do	O
two	O
hundred	O
and	O
thirty	O
four	O
Americans	O
have	O
flown	EVENT
in	O
space	O
,	O
only	O
twenty	O
six	O
of	O
them	O
women	O
.	O

Ned	O
Potter	O
,	O
ABC	O
News	O
.	O
'	O
