GOOD	O
DIVIDENDS	O
(	O
DIV	O
)	O
GOODY	O
PRODUCTS	O
Inc.	O
cut	EVENT
its	O
quarterly	O
dividend	O
to	O
five	EVENT
cents	O
a	O
share	O
from	O
11.5	EVENT
cents	O
a	O
share	O
.	O

The	O
reduced	EVENT
dividend	O
is	O
payable	EVENT
Jan.	O
2	O
to	O
stock	O
of	O
record	EVENT
Dec.	O
15	O
.	O

The	O
Kearny	O
,	O
N.J.-based	O
maker	O
of	O
hair	O
accessories	O
and	O
other	O
cosmetic	O
products	O
said	EVENT
it	O
cut	EVENT
the	O
dividend	O
due	O
to	O
its	O
third-quarter	O
loss	EVENT
of	O
$	O
992,000	O
,	O
or	O
15	O
cents	O
a	O
share	O
.	O

In	O
the	O
year-ago	O
quarter	O
,	O
the	O
company	O
reported	EVENT
net	O
income	O
of	O
$	O
1.9	O
million	O
,	O
or	O
29	O
cents	O
a	O
share	O
.	O

The	O
company	O
also	O
adopted	EVENT
an	O
anti-takeover	O
plan	EVENT
.	O
'	O
