BC-Russia-Kalashnikov'sM	O
1stLd	O
02-27	O
0148	O
BC-Russia-Kalashnikov	O
's	O
Museum	O
,	O
1st	O
Ld	O
Moscow	O
mayor	O
donates	O
funds	O
to	O
build	O
Kalashnikov	O
museum	O
UR	O
Eds	O
:	O
SUBS	O
3rd	O
graf	O
to	O
conform	O
to	O
AP	O
style	O
.	O

QL	O
MOSCOW	O
(	O
AP	O
)	O
_	O
The	O
mayor	O
of	O
Moscow	O
has	O
allocated	EVENT
funds	O
to	O
help	EVENT
build	EVENT
a	O
museum	O
in	O
honor	O
of	O
Mikhail	O
Kalashnikov	O
,	O
the	O
Russian	O
who	O
gave	EVENT
his	O
name	O
to	O
the	O
world	O
's	O
most	O
widely	O
wielded	O
weapon	O
,	O
according	EVENT
to	O
a	O
news	O
agency	O
report	EVENT
Friday	O
.	O

Kalashnikov	O
designed	EVENT
the	O
AK-47	O
automatic	O
rifle	O
,	O
famed	O
for	O
its	O
reliability	O
and	O
effectiveness	O
.	O

Together	O
with	O
its	O
derivatives	O
,	O
the	O
Kalashnikov	O
rifle	O
has	O
been	O
used	EVENT
by	O
the	O
police	O
and	O
armies	O
of	O
55	O
countries	O
and	O
an	O
assortment	O
of	O
guerrillas	O
,	O
terrorists	O
and	O
just	O
plain	O
thugs	O
around	O
the	O
globe	O
.	O

Seventy-five	O
million	O
copies	O
of	O
the	O
rifle	O
have	O
been	O
built	EVENT
since	O
it	O
entered	EVENT
production	EVENT
in	O
February	O
1947	O
,	O
making	O
it	O
history	O
's	O
most	O
widely	O
distributed	O
weapon	O
.	O

UR	O
The	O
ITAR-Tass	O
,	O
4th	O
graf	O
pvs	O
(	O
pvs/ji	O
)	O
(	O
PROFILE	O
(	O
WS	O
SL	O
:	O
BC-Russia-Kalashnikov	O
's	O
Museum	O
,	O
1st	O
Ld	O
;	O
CT	O
:	O
i	O
;	O
(	O
REG	O
:	O
EURO	O
;	O
)	O
(	O
REG	O
:	O
BRIT	O
;	O
)	O
(	O
REG	O
:	O
SCAN	O
;	O
)	O
(	O
REG	O
:	O
MEST	O
;	O
)	O
(	O
REG	O
:	O
AFRI	O
;	O
)	O
(	O
REG	O
:	O
INDI	O
;	O
)	O
(	O
REG	O
:	O
ENGL	O
;	O
)	O
(	O
REG	O
:	O
ASIA	O
;	O
)	O
(	O
LANG	O
:	O
ENGLISH	O
;	O
)	O
)	O
)	O
AP-NY-02-27-98	O
0756EST	O
'	O
