'	O
On	O
the	O
other	O
hand	O
,	O
it	O
's	O
turning	EVENT
out	O
to	O
be	O
another	O
very	O
bad	EVENT
financial	O
week	O
for	O
Asia	O
.	O

The	O
financial	O
assistance	EVENT
from	O
the	O
World	O
Bank	O
and	O
the	O
International	O
Monetary	O
Fund	O
are	O
not	O
helping	O
.	O

In	O
the	O
last	O
twenty	O
four	O
hours	O
,	O
the	O
value	O
of	O
the	O
Indonesian	O
stock	O
market	O
has	O
fallen	EVENT
by	O
twelve	O
percent	O
.	O

The	O
Indonesian	O
currency	O
has	O
lost	EVENT
twenty	O
six	O
percent	O
of	O
its	O
value	O
.	O

In	O
Singapore	O
,	O
stocks	O
hit	EVENT
a	O
five	O
year	O
low	O
.	O

In	O
the	O
Philippines	O
,	O
a	O
four	O
year	O
low	O
.	O

And	O
in	O
Hong	O
Kong	O
,	O
a	O
three	O
percent	O
drop	EVENT
.	O

More	O
problems	EVENT
in	O
Hong	O
Kong	O
for	O
a	O
place	O
,	O
for	O
an	O
economy	O
,	O
that	O
many	O
experts	O
thought	EVENT
was	O
once	O
invincible	EVENT
.	O

Here	O
's	O
ABC	O
's	O
Jim	O
Laurie	O
.	O

Not	O
that	O
long	O
ago	O
,	O
before	O
the	O
Chinese	O
takeover	EVENT
,	O
the	O
news	EVENT
about	O
real	O
estate	O
here	O
was	O
that	O
the	O
sky	O
was	O
the	O
limit	O
the	O
highest	O
prices	O
in	O
the	O
world	O
.	O

So	O
when	O
Wong	O
Kwan	O
spent	EVENT
seventy	O
million	O
dollars	O
for	O
this	O
house	O
,	O
he	O
thought	EVENT
it	O
was	O
a	O
great	O
deal	EVENT
.	O

He	O
sold	EVENT
the	O
property	O
to	O
five	O
buyers	O
and	O
said	EVENT
he	O
'd	O
double	O
his	O
money	O
.	O

In	O
Hong	O
Kong	O
,	O
is	O
always	O
belongs	O
to	O
the	O
seller	O
's	O
market	O
.	O

Now	O
with	O
new	O
construction	EVENT
under	O
way	EVENT
,	O
three	O
of	O
his	O
buyers	O
have	O
backed	EVENT
out	O
.	O

And	O
Wong	O
Kwan	O
will	O
be	O
lucky	O
to	O
break	EVENT
even	O
.	O

All	O
across	O
Hong	O
Kong	O
,	O
the	O
property	O
market	O
has	O
crashed	EVENT
.	O

Pamela	O
Pak	O
owns	EVENT
eight	O
condominiums	O
here	O
.	O

Pak	O
ca	O
n't	O
find	O
buyers	O
.	O

She	O
estimates	EVENT
her	O
properties	O
,	O
worth	EVENT
a	O
hundred	O
thirty	O
million	O
dollars	O
in	O
October	O
,	O
are	O
worth	EVENT
only	O
half	O
that	O
now	O
.	O

They	O
believe	EVENT
ah	O
it	O
will	O
be	O
always	O
up	O
going	O
up	O
and	O
up	O
ah	O
forever	O
.	O

Nobody	O
believe	O
this	O
any	O
more	O
.	O

Of	O
all	O
of	O
Asia	O
's	O
economies	O
,	O
Hong	O
Kong	O
is	O
the	O
most	O
robust	O
.	O

But	O
in	O
the	O
past	O
three	O
months	O
,	O
stocks	O
have	O
plunged	EVENT
,	O
interest	O
rates	O
have	O
soared	EVENT
and	O
the	O
downturn	O
all	O
across	O
Asia	O
means	O
that	O
people	O
are	O
not	O
spending	O
here	O
.	O

Hotels	O
are	O
only	O
thirty	EVENT
percent	O
full	O
.	O

You	O
can	O
get	EVENT
seventy	O
percent	O
discounts	EVENT
at	O
the	O
shopping	O
malls	O
.	O

Three	O
thousand	O
dollar	O
pearls	O
for	O
eight	O
hundred	O
dollars	O
.	O

A	O
two	O
hundred	O
dollar	O
wool	O
jacket	O
for	O
fifty	O
dollars	O
.	O

Still	O
,	O
there	O
are	O
few	EVENT
buyers	O
.	O

And	O
at	O
the	O
big	O
brokerage	O
houses	O
,	O
after	O
ten	O
years	O
of	O
boom	EVENT
,	O
they	O
're	O
talking	EVENT
about	O
layoffs	EVENT
.	O

I	O
think	EVENT
that	O
the	O
mood	O
is	O
fairly	O
gloomy	EVENT
,	O
and	O
I	O
think	EVENT
it	O
's	O
not	O
going	O
to	O
change	EVENT
for	O
a	O
couple	O
of	O
years	O
.	O

So	O
for	O
Hong	O
Kong	O
,	O
it	O
's	O
time	EVENT
,	O
as	O
investment	O
bankers	O
like	O
to	O
say	O
,	O
to	O
reposition	EVENT
.	O

To	O
either	O
hold	EVENT
on	O
tight	O
or	O
get	EVENT
out	O
,	O
as	O
much	O
of	O
Asia	O
goes	EVENT
into	O
recession	EVENT
.	O

Jim	O
Laurie	O
,	O
ABC	O
News	O
,	O
Hong	O
Kong	O
.	O
'	O
